id,spieler1,spieler2,torep1,torep2,,datum,eintragdatum,uhrzeit,PunkteSpieler1,PunkteSpieler2,groesse
6802,Kurre Dutt Dutt,Chnebuchlepfer,2,0,,06.08.2011,08.08.2011,20:03:14,22,-22,6
6803,Team Deaf Stockholm,Seven up,0,2,,06.08.2011,08.08.2011,20:03:14,-23,23,6
6804,Kurre Dutt Dutt,Team Deaf Stockholm,2,0,,06.08.2011,08.08.2011,20:03:14,22,-22,6
6805,Seven up,Chnebuchlepfer,2,0,,06.08.2011,08.08.2011,20:03:15,24,-24,6
6806,Kurre Dutt Dutt,Seven up,0,2,,06.08.2011,08.08.2011,20:03:15,-24,24,6
6807,Chnebuchlepfer,Team Deaf Stockholm,2,0,,06.08.2011,08.08.2011,20:03:15,22,-22,6
6808,Boffens draengar,The Emigrants,0,2,,06.08.2011,08.08.2011,20:03:15,-32,32,6
6809,Skitungarna,Raukers,0,2,,06.08.2011,08.08.2011,20:03:15,-23,23,6
6810,Boffens draengar,Skitungarna,2,0,,06.08.2011,08.08.2011,20:03:15,14,-14,6
6811,Raukers,The Emigrants,0,2,,06.08.2011,08.08.2011,20:03:15,-23,23,6
6812,Boffens draengar,Raukers,2,0,,06.08.2011,08.08.2011,20:03:15,14,-14,6
6813,The Emigrants,Skitungarna,2,0,,06.08.2011,08.08.2011,20:03:16,23,-23,6
6814,Sist in foerst ut,SMP Basel United,0,2,,06.08.2011,08.08.2011,20:03:16,-25,25,6
6815,Kauparve,Heart of Sweden,0,2,,06.08.2011,08.08.2011,20:03:16,-18,18,6
6816,Sist in foerst ut,Kauparve,2,0,,06.08.2011,08.08.2011,20:03:16,15,-15,6
6817,Heart of Sweden,SMP Basel United,0,2,,06.08.2011,08.08.2011,20:03:16,-22,22,6
6818,Sist in foerst ut,Heart of Sweden,2,0,,06.08.2011,08.08.2011,20:03:16,20,-20,6
6819,SMP Basel United,Kauparve,2,0,,06.08.2011,08.08.2011,20:03:17,17,-17,6
6820,aeppeltraed (6),Berras Sorkar,0,2,,06.08.2011,08.08.2011,20:03:17,-23,23,6
6821,Groetlingbo Kubb,Piraterna,2,0,,06.08.2011,08.08.2011,20:03:17,24,-24,6
6822,aeppeltraed (6),Groetlingbo Kubb,2,0,,06.08.2011,08.08.2011,20:03:17,18,-18,6
6823,Piraterna,Berras Sorkar,0,2,,06.08.2011,08.08.2011,20:03:17,-20,20,6
6824,aeppeltraed (6),Piraterna,2,0,,06.08.2011,08.08.2011,20:03:17,20,-20,6
6825,Berras Sorkar,Groetlingbo Kubb,2,0,,06.08.2011,08.08.2011,20:03:17,19,-19,6
6826,Emmas pojkar,Aug-laug-eth,0,2,,06.08.2011,08.08.2011,20:03:17,-34,34,6
6827,KC Late Bloomers Seniorer,Team Rone (oevide 1),0,2,,06.08.2011,08.08.2011,20:03:18,-21,21,6
6828,Emmas pojkar,KC Late Bloomers Seniorer,2,0,,06.08.2011,08.08.2011,20:03:18,11,-11,6
6829,Team Rone (oevide 1),Aug-laug-eth,0,2,,06.08.2011,08.08.2011,20:03:18,-23,23,6
6830,Emmas pojkar,Team Rone (oevide 1),2,0,,06.08.2011,08.08.2011,20:03:18,12,-12,6
6831,Aug-laug-eth,KC Late Bloomers Seniorer,2,0,,06.08.2011,08.08.2011,20:03:18,22,-22,6
6832,Gloria Victis,SMISK,2,0,,06.08.2011,08.08.2011,20:03:18,9,-9,6
6833,Atlingbo mafia,Hackspettarna,0,2,,06.08.2011,08.08.2011,20:03:18,-23,23,6
6834,Gloria Victis,Atlingbo mafia,2,0,,06.08.2011,08.08.2011,20:03:19,8,-8,6
6835,Hackspettarna,SMISK,0,2,,06.08.2011,08.08.2011,20:03:19,-21,21,6
6836,Gloria Victis,Hackspettarna,2,0,,06.08.2011,08.08.2011,20:03:19,8,-8,6
6837,SMISK,Atlingbo mafia,2,0,,06.08.2011,08.08.2011,20:03:19,21,-21,6
6838,Nybrokorpen 2,Rumpnissarna,0,2,,06.08.2011,08.08.2011,20:03:19,-25,25,6
6839,Kubb me Amadeus,Team Hopeless,0,2,,06.08.2011,08.08.2011,20:03:19,-21,21,6
6840,Nybrokorpen 2,Kubb me Amadeus,0,2,,06.08.2011,08.08.2011,20:03:19,-32,32,6
6841,Team Hopeless,Rumpnissarna,0,2,,06.08.2011,08.08.2011,20:03:19,-18,18,6
6842,Nybrokorpen 2,Team Hopeless,2,0,,06.08.2011,08.08.2011,20:03:20,15,-15,6
6843,Rumpnissarna,Kubb me Amadeus,2,0,,06.08.2011,08.08.2011,20:03:20,16,-16,6
6844,Korpen Nybro,Emmi Gardell,0,2,,06.08.2011,08.08.2011,20:03:20,-24,24,6
6845,Nybrokorpen 3,De 5 vaennerna och Jakob,2,0,,06.08.2011,08.08.2011,20:03:20,19,-19,6
6846,Korpen Nybro,Nybrokorpen 3,2,0,,06.08.2011,08.08.2011,20:03:20,17,-17,6
6847,De 5 vaennerna och Jakob,Emmi Gardell,0,2,,06.08.2011,08.08.2011,20:03:20,-15,15,6
6848,Korpen Nybro,De 5 vaennerna och Jakob,2,0,,06.08.2011,08.08.2011,20:03:20,13,-13,6
6849,Emmi Gardell,Nybrokorpen 3,2,0,,06.08.2011,08.08.2011,20:03:20,18,-18,6
6850,Jonssons Trutar,Mosstorps kubbers,0,2,,06.08.2011,08.08.2011,20:03:21,-27,27,6
6851,The Lords of the kubbs,GOFY,2,0,,06.08.2011,08.08.2011,20:03:21,24,-24,6
6852,Jonssons Trutar,The Lords of the kubbs,0,2,,06.08.2011,08.08.2011,20:03:21,-35,35,6
6853,GOFY,Mosstorps kubbers,0,2,,06.08.2011,08.08.2011,20:03:21,-15,15,6
6854,Jonssons Trutar,GOFY,2,0,,06.08.2011,08.08.2011,20:03:21,12,-12,6
6855,Mosstorps kubbers,The Lords of the kubbs,0,2,,06.08.2011,08.08.2011,20:03:21,-32,32,6
6856,Elefantbajs 2000,Granskogarna,2,0,,06.08.2011,08.08.2011,20:03:21,14,-14,6
6857,Gotlands Idrottsfoerbund,Profeten + Laerjungarna,2,0,,06.08.2011,08.08.2011,20:03:22,23,-23,6
6858,Elefantbajs 2000,Gotlands Idrottsfoerbund,2,0,,06.08.2011,08.08.2011,20:03:22,9,-9,6
6859,Profeten + Laerjungarna,Granskogarna,0,2,,06.08.2011,08.08.2011,20:03:22,-17,17,6
6860,Elefantbajs 2000,Profeten + Laerjungarna,2,0,,06.08.2011,08.08.2011,20:03:22,9,-9,6
6861,Granskogarna,Gotlands Idrottsfoerbund,2,0,,06.08.2011,08.08.2011,20:03:22,17,-17,6
6862,Stenkumla Kubbers,Maltes Bil & Rep,0,2,,06.08.2011,08.08.2011,20:03:22,-17,17,6
6863,The kneckers,Team B-Vik,0,2,,06.08.2011,08.08.2011,20:03:22,-20,20,6
6864,Stenkumla Kubbers,The kneckers,2,0,,06.08.2011,08.08.2011,20:03:22,18,-18,6
6865,Team B-Vik,Maltes Bil & Rep,0,2,,06.08.2011,08.08.2011,20:03:23,-16,16,6
6866,Stenkumla Kubbers,Team B-Vik,2,0,,06.08.2011,08.08.2011,20:03:23,21,-21,6
6867,Maltes Bil & Rep,The kneckers,0,2,,06.08.2011,08.08.2011,20:03:23,-32,32,6
6868,Menage a trois,Skalssorkar,2,0,,06.08.2011,08.08.2011,20:03:23,17,-17,6
6869,Tvaerskas(s)t,Silence Mountain,0,2,,06.08.2011,08.08.2011,20:03:23,-23,23,6
6870,Menage a trois,Tvaerskas(s)t,2,0,,06.08.2011,08.08.2011,20:03:23,18,-18,6
6871,Silence Mountain,Skalssorkar,2,0,,06.08.2011,08.08.2011,20:03:23,22,-22,6
6872,Menage a trois,Silence Mountain,2,0,,06.08.2011,08.08.2011,20:03:24,18,-18,6
6873,Skalssorkar,Tvaerskas(s)t,0,2,,06.08.2011,08.08.2011,20:03:24,-22,22,6
6874,Fortschritt 99,De 5 vaennerna + Sophie,2,0,,06.08.2011,08.08.2011,20:03:24,8,-8,6
6875,Burs Broilers,Levide koettagetters,0,2,,06.08.2011,08.08.2011,20:03:24,-23,23,6
6876,Fortschritt 99,Burs Broilers,2,0,,06.08.2011,08.08.2011,20:03:24,8,-8,6
6877,Levide koettagetters,De 5 vaennerna + Sophie,0,2,,06.08.2011,08.08.2011,20:03:24,-23,23,6
6878,Fortschritt 99,Levide koettagetters,2,0,,06.08.2011,08.08.2011,20:03:24,8,-8,6
6879,De 5 vaennerna + Sophie,Burs Broilers,2,0,,06.08.2011,08.08.2011,20:03:25,23,-23,6
6880,Team Ekeby,Elefantbajs 2000,2,0,,06.08.2011,08.08.2011,20:03:25,14,-14,6
6906,SMP Basel United,Gloria Victis,1,0,,06.08.2011,08.08.2011,20:24:14,25,-25,6
6882,Team Ekeby,SMP Basel United,2,0,,06.08.2011,08.08.2011,20:03:25,5,-5,6
6883,Gloria Victis,Elefantbajs 2000,0,2,,06.08.2011,08.08.2011,20:03:25,-26,26,6
6884,Tallult 89,Team Ekeby,0,2,,06.08.2011,08.08.2011,20:03:25,-5,5,6
6885,SMP Basel United,Aug-laug-eth,2,0,,06.08.2011,08.08.2011,20:03:25,23,-23,6
6886,Gloria Victis,Emmi Gardell,2,0,,06.08.2011,08.08.2011,20:03:26,13,-13,6
6887,Elefantbajs 2000,Fortschritt 99,2,0,,06.08.2011,08.08.2011,20:03:26,25,-25,6
6888,Signalgatan,Tallult 89,0,2,,06.08.2011,08.08.2011,20:03:26,-30,30,6
6889,Team Ekeby,Seven up,2,0,,06.08.2011,08.08.2011,20:03:26,5,-5,6
6890,The Emigrants,SMP Basel United,0,2,,06.08.2011,08.08.2011,20:03:26,-22,22,6
6891,Berras Sorkar,Aug-laug-eth,0,2,,06.08.2011,08.08.2011,20:03:26,-24,24,6
6892,Gloria Victis,Rumpnissarna,2,0,,06.08.2011,08.08.2011,20:03:26,11,-11,6
6893,Emmi Gardell,The Lords of the kubbs,2,0,,06.08.2011,08.08.2011,20:03:26,12,-12,6
6894,Elefantbajs 2000,Stenkumla Kubbers,2,0,,06.08.2011,08.08.2011,20:03:27,10,-10,6
6895,Menage a trois,Fortschritt 99,0,2,,06.08.2011,08.08.2011,20:03:27,-11,11,6
6896,En Stor Stark,Mulde fritidsby,0,1,,06.08.2011,08.08.2011,20:03:27,-8,8,6
6897,Emmas pojkar,Chnebuchlepfer,1,0,,06.08.2011,08.08.2011,20:03:27,8,-8,6
6898,Emmas pojkar,En Stor Stark,0,1,,06.08.2011,08.08.2011,20:03:27,-23,23,6
6899,Mulde fritidsby,Chnebuchlepfer,1,0,,06.08.2011,08.08.2011,20:03:27,9,-9,6
6900,Emmas pojkar,Kurre Dutt Dutt,1,0,,06.08.2011,08.08.2011,20:03:27,8,-8,6
6901,En Stor Stark,[OHC] Kubb Team,1,0,,06.08.2011,08.08.2011,20:03:28,14,-14,6
6902,Mulde fritidsby,Underbettens underhuvuden,1,0,,06.08.2011,08.08.2011,20:03:28,12,-12,6
6903,Chnebuchlepfer,Korpen Nybro,1,0,,06.08.2011,08.08.2011,20:03:28,20,-20,6
6904,Granskogarna,Emmas pojkar,0,1,,06.08.2011,08.08.2011,20:03:28,-11,11,6
6905,Boffens draengar,Korpen Nybro,0,1,,06.08.2011,08.08.2011,20:03:28,-15,15,6
6907,Ester70,Ivan,0,6,,09.08.2011,10.08.2011,13:14:27,-16,16,1
6908,Ivan,natia,5,0,,10.08.2011,10.08.2011,13:16:26,9,-9,1
6909,Cheesu,Minu,2,0,,10.08.2011,11.08.2011,00:24:17,26,-26,1
6910,Bjoern,Cusaeng,1,0,,11.08.2011,11.08.2011,22:09:32,17,-17,1
6911,Bjoern,Pasqualito,1,1,,11.08.2011,11.08.2011,22:10:26,4,-4,1
6912,Kim,haemp,1,0,,13.08.2011,13.08.2011,18:40:41,18,-18,1
6913,Kim,Fleischbueb,0,1,,13.08.2011,13.08.2011,18:42:44,-14,14,1
6914,Kim,sabrina,1,0,,13.08.2011,13.08.2011,18:45:23,5,-5,1
6915,Kim,Ghandu,0,2,,13.08.2011,13.08.2011,18:54:54,-17,17,1
6916,haemp,sabrina,1,0,,13.08.2011,13.08.2011,18:57:57,4,-4,1
6917,haemp,Ghandu,1,3,,13.08.2011,13.08.2011,19:00:19,-12,12,1
6918,Beni,mese,0,2,,13.08.2011,13.08.2011,23:30:36,-8,8,1
6919,mese,Muetti,1,0,,13.08.2011,13.08.2011,23:31:41,9,-9,1
6920,Fleischbueb,Kim,1,0,,14.08.2011,14.08.2011,02:10:09,13,-13,1
6921,Pasqualito,mathis,1,0,,13.08.2011,14.08.2011,09:46:26,12,-12,1
6922,Kubb Klub Fislisbach 11,Zen Kubbers KKA,1,0,,13.08.2011,14.08.2011,13:20:39,8,-8,3
6923,Tell, Walti u. Gessler,Maeaeaeaery Tscheinn,1,0,,13.08.2011,14.08.2011,13:20:39,15,-15,3
6924,Kubb Klub Fislisbach 11,Tell, Walti u. Gessler,1,0,,13.08.2011,14.08.2011,13:20:40,8,-8,3
6925,Maeaeaeaery Tscheinn,Zen Kubbers KKA,0,1,,13.08.2011,14.08.2011,13:20:40,-14,14,3
6926,Kubb Klub Fislisbach 11,Maeaeaeaery Tscheinn,1,0,,13.08.2011,14.08.2011,13:20:40,8,-8,3
6927,Zen Kubbers KKA,Tell, Walti u. Gessler,1,0,,13.08.2011,14.08.2011,13:20:40,14,-14,3
6928,Tre Knekter,Traehuevued I,0,1,,13.08.2011,14.08.2011,13:20:40,-15,15,3
6929,Tre Knekter,kubb daenemark,1,0,,13.08.2011,14.08.2011,13:20:41,15,-15,3
6930,Traehuevued I,kubb daenemark,1,0,,13.08.2011,14.08.2011,13:20:41,15,-15,3
6931,Die drei lustigen Zwei,The King Killers,1,0,,13.08.2011,14.08.2011,13:20:41,17,-17,3
6932,Die drei lustigen Zwei,Heuder,0,1,,13.08.2011,14.08.2011,13:20:41,-13,13,3
6933,The King Killers,Heuder,0,1,,13.08.2011,14.08.2011,13:20:41,-15,15,3
6934,KOs,KuebbKuebb,1,0,,13.08.2011,14.08.2011,13:20:42,7,-7,3
6935,Kubb Tourists,Kubb-Fried-Stutz,0,1,,13.08.2011,14.08.2011,13:20:42,-15,15,3
6936,KOs,Kubb Tourists,1,0,,13.08.2011,14.08.2011,13:20:42,7,-7,3
6937,Kubb-Fried-Stutz,KuebbKuebb,1,0,,13.08.2011,14.08.2011,13:20:42,15,-15,3
6938,KOs,Kubb-Fried-Stutz,1,0,,13.08.2011,14.08.2011,13:20:42,7,-7,3
6939,KuebbKuebb,Kubb Tourists,0,1,,13.08.2011,14.08.2011,13:20:42,-15,15,3
6940,oepfelbaum I,Out Of Order,1,0,,13.08.2011,14.08.2011,13:20:43,4,-4,3
6941,The Johanssons,Fists of the North Star,0,1,,13.08.2011,14.08.2011,13:20:43,-15,15,3
6942,oepfelbaum I,The Johanssons,1,0,,13.08.2011,14.08.2011,13:20:43,3,-3,3
6943,Fists of the North Star,Out Of Order,0,1,,13.08.2011,14.08.2011,13:20:43,-13,13,3
6944,oepfelbaum I,Fists of the North Star,1,0,,13.08.2011,14.08.2011,13:20:43,3,-3,3
6945,Out Of Order,The Johanssons,1,0,,13.08.2011,14.08.2011,13:20:43,13,-13,3
6946,KFP,KKF 07,1,0,,13.08.2011,14.08.2011,13:20:44,16,-16,3
6947,EHEC guerke truepp,elche vom elch,1,0,,13.08.2011,14.08.2011,13:20:44,15,-15,3
6948,KFP,EHEC guerke truepp,1,0,,13.08.2011,14.08.2011,13:20:44,9,-9,3
6949,elche vom elch,KKF 07,0,1,,13.08.2011,14.08.2011,13:20:44,-8,8,3
6950,KFP,elche vom elch,1,0,,13.08.2011,14.08.2011,13:20:44,9,-9,3
6951,KKF 07,EHEC guerke truepp,0,1,,13.08.2011,14.08.2011,13:20:45,-22,22,3
6952,beritter der kubbkubbnuss,Team Rampušák,0,1,,13.08.2011,14.08.2011,13:20:45,-15,15,3
6953,beritter der kubbkubbnuss,Mocca Dudes,1,0,,13.08.2011,14.08.2011,13:20:45,15,-15,3
6954,Team Rampušák,Mocca Dudes,1,0,,13.08.2011,14.08.2011,13:20:45,15,-15,3
6955,Raesselhaened,Gipfelstuermer,1,0,,13.08.2011,14.08.2011,13:20:45,11,-11,3
6956,Team Klonk,aemmitaukuebbaer,1,0,,13.08.2011,14.08.2011,13:20:45,15,-15,3
6957,Raesselhaened,Team Klonk,1,0,,13.08.2011,14.08.2011,13:20:46,11,-11,3
6958,aemmitaukuebbaer,Gipfelstuermer,0,1,,13.08.2011,14.08.2011,13:20:46,-15,15,3
6959,Raesselhaened,aemmitaukuebbaer,1,0,,13.08.2011,14.08.2011,13:20:46,11,-11,3
6960,Gipfelstuermer,Team Klonk,1,0,,13.08.2011,14.08.2011,13:20:46,15,-15,3
6961,KOs,oepfelbaum I,2,0,,13.08.2011,14.08.2011,13:20:46,33,-33,3
6962,Kubb Klub Fislisbach 11,Raesselhaened,0,2,,13.08.2011,14.08.2011,13:20:47,-27,27,3
6963,Kubb Klub Fislisbach 11,KOs,1,2,,13.08.2011,14.08.2011,13:20:47,-7,7,3
6964,oepfelbaum I,Raesselhaened,2,1,,13.08.2011,14.08.2011,13:20:47,-8,8,3
6965,Kubb Klub Fislisbach 11,beritter der kubbkubbnuss,2,0,,13.08.2011,14.08.2011,13:20:47,12,-12,3
6966,Heuder,KOs,0,2,,13.08.2011,14.08.2011,13:20:47,-11,11,3
6967,oepfelbaum I,KFP,2,1,,13.08.2011,14.08.2011,13:20:47,-7,7,3
6968,Team Rampušák,Raesselhaened,0,2,,13.08.2011,14.08.2011,13:20:48,-16,16,3
6969,Kubb Klub Fislisbach 11,Gipfelstuermer,2,0,,13.08.2011,14.08.2011,13:20:48,12,-12,3
6970,Traehuevued I,beritter der kubbkubbnuss,0,2,,13.08.2011,14.08.2011,13:20:48,-23,23,3
6971,Heuder,EHEC guerke truepp,2,1,,13.08.2011,14.08.2011,13:20:48,9,-9,3
6972,KOs,Out Of Order,2,0,,13.08.2011,14.08.2011,13:20:48,14,-14,3
6973,oepfelbaum I,Kubb-Fried-Stutz,2,0,,13.08.2011,14.08.2011,13:20:49,5,-5,3
6974,KFP,Die drei lustigen Zwei,2,0,,13.08.2011,14.08.2011,13:20:49,11,-11,3
6975,Team Rampušák,Tre Knekter,2,0,,13.08.2011,14.08.2011,13:20:49,23,-23,3
6976,Raesselhaened,Zen Kubbers KKA,2,0,,13.08.2011,14.08.2011,13:20:49,17,-17,3
6977,Jean Jamais,Sir Bunbury,3,0,,13.08.2011,14.08.2011,15:37:55,23,-23,1
6978,Jean Jamais,Sir Bunbury,1,0,,14.08.2011,14.08.2011,15:38:42,11,-11,1
6979,sabrina,Kim,2,1,,14.08.2011,14.08.2011,19:54:13,26,-26,1
6980,Sir Bunbury,Jean Jamais,2,0,,15.08.2011,15.08.2011,16:43:52,29,-29,1
6981,Beni,mese,0,3,,15.08.2011,15.08.2011,22:39:18,-8,8,1
6982,Baer,mese,0,2,,15.08.2011,15.08.2011,22:43:37,-14,14,1
6983,Gravensteiner,Mighty Mu,2,1,,16.08.2011,16.08.2011,19:44:23,-4,4,1
6984,dr Bell,Gravensteiner,1,2,,16.08.2011,16.08.2011,20:17:51,11,-11,1
6985,Jean Jamais,Kubb King,0,2,,16.08.2011,16.08.2011,20:20:15,-16,16,1
6986,Gravensteiner,Kubb King,5,2,,16.08.2011,16.08.2011,20:38:10,7,-7,1
6987,Hafenkneipenleiter,Muerbi,3,1,,16.08.2011,17.08.2011,08:23:16,1,-1,1
6988,Hafenkneipenleiter,Rico,3,1,,16.08.2011,17.08.2011,08:23:26,-2,2,1
6989,mese,Baer,2,1,,17.08.2011,17.08.2011,17:46:27,-4,4,1
6990,mese,Beni,2,0,,17.08.2011,17.08.2011,17:47:04,6,-6,1
6991,mese,Borat,1,0,,17.08.2011,17.08.2011,17:48:22,8,-8,1
6992,mese,Borat,1,0,,17.08.2011,17.08.2011,17:48:22,8,-8,1
6993,Beni,Borat,2,0,,17.08.2011,17.08.2011,17:49:10,32,-32,1
6994,Beni,Baer,1,0,,17.08.2011,17.08.2011,17:50:07,21,-21,1
6995,Samweis,Fleischbueb,1,3,,17.08.2011,17.08.2011,22:38:07,-19,19,1
6996,KubbJunkie,Hafenkneipenleiter,2,0,,17.08.2011,18.08.2011,07:46:39,12,-12,1
6997,KubbJunkie,Muerbi,2,0,,17.08.2011,18.08.2011,07:46:52,5,-5,1
6998,KubbJunkie,I-scream-Man,2,0,,17.08.2011,18.08.2011,07:46:59,5,-5,1
6999,KubbJunkie,Easy P,1,0,,17.08.2011,18.08.2011,07:47:13,2,-2,1
7000,KubbJunkie,Rico,5,1,,17.08.2011,18.08.2011,07:47:24,-4,4,1
7001,Beni,mese,1,2,,18.08.2011,18.08.2011,18:23:38,9,-9,1
7002,Beni,Baer,1,0,,18.08.2011,18.08.2011,18:24:33,18,-18,1
7003,mese,Baer,2,0,,18.08.2011,18.08.2011,18:25:13,10,-10,1
7005,Borat,Baer,2,0,,18.08.2011,18.08.2011,18:27:06,23,-23,1
7006,mese,Borat,0,1,,18.08.2011,18.08.2011,18:28:06,-24,24,1
7008,Gravensteiner,Hafenkneipenleiter,2,1,,18.08.2011,19.08.2011,01:28:04,-9,9,1
7009,Gravensteiner,KubbJunkie,3,1,,18.08.2011,19.08.2011,01:28:19,7,-7,1
7010,Gravensteiner,Mistoepfel,4,1,,18.08.2011,19.08.2011,01:28:32,2,-2,1
7011,Hafenkneipenleiter,KubbJunkie,1,0,,18.08.2011,19.08.2011,08:02:06,23,-23,1
7012,Hafenkneipenleiter,Muerbi,1,0,,18.08.2011,19.08.2011,08:02:18,8,-8,1
7013,KubbJunkie,Muerbi,1,0,,18.08.2011,19.08.2011,10:14:47,3,-3,1
7014,Calvados,KubbJunkie,2,4,,19.08.2011,19.08.2011,23:13:53,10,-10,1
7015,Kubbtaen Jack,Fleischbueb,0,2,,20.08.2011,20.08.2011,00:09:58,-10,10,1
7016,Kubbtaen Jack,Saennae,0,1,,20.08.2011,20.08.2011,00:10:22,-13,13,1
7017,Gravensteiner,Hafenkneipenleiter,2,0,,19.08.2011,20.08.2011,08:41:36,9,-9,1
7018,Gravensteiner,Muerbi,1,0,,19.08.2011,20.08.2011,08:42:09,2,-2,1
7019,Jay-Jay,Gravensteiner,1,3,,20.08.2011,20.08.2011,17:57:41,9,-9,1
7020,Beno,Gravensteiner,1,3,,20.08.2011,20.08.2011,17:57:57,-6,6,1
7021,Ghandu,Saennae,1,1,,20.08.2011,20.08.2011,17:58:58,-12,12,1
7022,Geri,haemp,0,1,,20.08.2011,20.08.2011,23:04:43,-8,8,1
7023,tschangs tschuufs,Tent it up I,0,3,,20.08.2011,20.08.2011,23:16:37,-6,6,3
7024,KC Reusstal 1,Tent it up II,0,2,,20.08.2011,20.08.2011,23:16:37,-34,34,3
7025,KKF 07,oepfelbaum I,0,3,,20.08.2011,20.08.2011,23:16:38,-12,12,3
7026,Clawfingers,KubbFraktion,0,1,,20.08.2011,20.08.2011,23:16:38,-11,11,3
7027,KC Reusstal 1,tschangs tschuufs,1,0,,20.08.2011,20.08.2011,23:16:38,6,-6,3
7028,KKF 07,Tent it up I,0,1,,20.08.2011,20.08.2011,23:16:38,-8,8,3
7029,KubbFraktion,Tent it up II,1,0,,20.08.2011,20.08.2011,23:16:38,5,-5,3
7030,Clawfingers,oepfelbaum I,0,1,,20.08.2011,20.08.2011,23:16:39,-9,9,3
7031,KKF 07,KC Reusstal 1,1,0,,20.08.2011,20.08.2011,23:16:39,17,-17,3
7032,KubbFraktion,tschangs tschuufs,1,0,,20.08.2011,20.08.2011,23:16:39,4,-4,3
7033,oepfelbaum I,Tent it up I,2,2,,20.08.2011,20.08.2011,23:16:39,-2,2,3
7034,Clawfingers,Tent it up II,0,3,,20.08.2011,20.08.2011,23:16:39,-39,39,3
7035,KubbFraktion,KKF 07,1,0,,20.08.2011,20.08.2011,23:16:40,9,-9,3
7036,oepfelbaum I,KC Reusstal 1,3,0,,20.08.2011,20.08.2011,23:16:40,15,-15,3
7037,Tent it up II,tschangs tschuufs,1,0,,20.08.2011,20.08.2011,23:16:40,13,-13,3
7038,Clawfingers,Tent it up I,0,1,,20.08.2011,20.08.2011,23:16:40,-10,10,3
7039,oepfelbaum I,KubbFraktion,0,1,,20.08.2011,20.08.2011,23:16:41,-18,18,3
7040,Tent it up II,KKF 07,1,0,,20.08.2011,20.08.2011,23:16:41,21,-21,3
7041,Tent it up I,KC Reusstal 1,1,0,,20.08.2011,20.08.2011,23:16:41,10,-10,3
7042,Clawfingers,tschangs tschuufs,1,0,,20.08.2011,20.08.2011,23:16:41,6,-6,3
7043,Tent it up II,oepfelbaum I,0,1,,20.08.2011,20.08.2011,23:16:41,-4,4,3
7044,Tent it up I,KubbFraktion,1,0,,20.08.2011,20.08.2011,23:16:42,14,-14,3
7045,tschangs tschuufs,KKF 07,0,1,,20.08.2011,20.08.2011,23:16:42,-8,8,3
7046,Clawfingers,KC Reusstal 1,1,0,,20.08.2011,20.08.2011,23:16:42,15,-15,3
7047,Tent it up I,Tent it up II,2,2,,20.08.2011,20.08.2011,23:16:42,-20,20,3
7048,tschangs tschuufs,oepfelbaum I,0,1,,20.08.2011,20.08.2011,23:16:42,-3,3,3
7049,KC Reusstal 1,KubbFraktion,2,2,,20.08.2011,20.08.2011,23:16:43,7,-7,3
7050,Clawfingers,KKF 07,1,0,,20.08.2011,20.08.2011,23:16:43,13,-13,3
7051,Gravensteiner,Boskoop,2,0,,20.08.2011,21.08.2011,01:19:50,7,-7,1
7052,Kim,sabrina,3,0,,20.08.2011,21.08.2011,11:52:27,12,-12,1
7053,Beni,mese,0,2,,21.08.2011,21.08.2011,13:27:58,-9,9,1
7054,Beni,Borat,1,0,,21.08.2011,21.08.2011,23:04:10,19,-19,1
7055,KubbJunkie,Mistoepfel,2,0,,21.08.2011,22.08.2011,07:46:16,17,-17,1
7056,Kubb King,Mighty Mu,2,1,,22.08.2011,22.08.2011,19:38:30,1,-1,1
7057,Gravensteiner,KubbJunkie,3,5,,22.08.2011,22.08.2011,20:45:54,-21,21,1
7058,Gravensteiner,Hafenkneipenleiter,6,4,,22.08.2011,22.08.2011,20:46:09,-18,18,1
7059,Gravensteiner,Calvados,1,0,,22.08.2011,22.08.2011,20:46:22,3,-3,1
7060,KubbJunkie,Rico,9,1,,22.08.2011,22.08.2011,21:12:56,0,0,1
7061,KubbJunkie,Hafenkneipenleiter,2,0,,22.08.2011,22.08.2011,21:13:13,13,-13,1
7062,KubbJunkie,Muerbi,2,0,,22.08.2011,22.08.2011,21:13:22,5,-5,1
7063,sabrina,Kim,1,4,,21.08.2011,22.08.2011,21:33:22,0,0,1
7064,Hafenkneipenleiter,Rico,4,0,,22.08.2011,23.08.2011,07:58:43,11,-11,1
7065,Cheesu / Birx,Kubbtaen Jack / Die gruene Fee,der,2,1,,23.08.2011,23.08.2011,21:51:40,9,-9,2
7066,Cheesu / Birx,Kubbtaen Jack / Tamara,1,0,,23.08.2011,23.08.2011,21:51:50,14,-14,2
7067,mordillo,Rini,1,0,,24.08.2011,25.08.2011,06:59:27,15,-15,1
7068,Gravensteiner,KubbJunkie,5,3,,25.08.2011,26.08.2011,08:01:25,4,-4,1
7069,Bjoern,Ghandu,1,2,,27.08.2011,27.08.2011,19:24:05,5,-5,1
7070,Beno,Mistoepfel,2,0,,27.08.2011,27.08.2011,19:34:55,14,-14,1
7071,Beno,Vertigoo,2,0,,27.08.2011,27.08.2011,19:35:13,7,-7,1
7072,Beno,Jay-Jay,2,1,,27.08.2011,27.08.2011,19:35:39,-8,8,1
7073,Rini,mordillo,3,2,,27.08.2011,27.08.2011,21:06:05,10,-10,1
7074,Bjoern,Pasqualito,1,0,,27.08.2011,27.08.2011,21:33:51,17,-17,1
